1466,0.06666666666666667
9319,0.5333333333333333
24244,0.3333333333333333
37311,0.4
43945,0.26666666666666666
51099,0.5333333333333333
62905,0.3333333333333333
70334,2.933333333333333
73958,4.6
77591,3.6666666666666665
81124,4.4
85171,5.2
88251,4.4
90871,4.266666666666667
94490,6.0
97390,4.266666666666667
100635,5.466666666666667
103811,5.4
106875,5.066666666666666
110075,6.0
112970,4.0
115160,3.933333333333333
117393,3.3333333333333335
120440,5.533333333333333
123003,4.6
125490,3.8666666666666667
128815,6.066666666666666
131400,4.4
134320,5.4
137463,6.333333333333333
140885,6.8
143806,5.666666666666667
147131,5.666666666666667
149736,5.266666666666667
152601,5.266666666666667
155360,6.0
158239,5.4
161374,5.2
164334,5.4
166742,4.333333333333333
169475,5.2
172545,5.333333333333333
175089,4.4
178085,5.266666666666667
180767,4.666666666666667
183716,4.8
186574,5.4
188839,4.133333333333334
191783,5.733333333333333
194991,6.0
197663,4.466666666666667
200307,5.6
202821,4.6
205821,6.0
208593,5.733333333333333
211621,5.266666666666667
214672,6.0
217493,5.533333333333333
220224,5.733333333333333
222542,5.133333333333334
225218,5.6
227205,4.266666666666667
230492,7.0
232807,4.866666666666666
235593,6.333333333333333
238599,6.4
241237,5.866666666666666
243643,5.0
246238,5.266666666666667
249035,6.666666666666667
251941,6.6
254369,5.0
257309,6.666666666666667
259428,4.533333333333333
261824,4.666666666666667
264447,6.133333333333334
267011,5.466666666666667
269696,6.133333333333334
272398,6.4
275347,6.8
278638,6.666666666666667
281287,5.333333333333333
283985,6.066666666666666
286754,5.266666666666667
289908,6.8
292748,5.733333333333333
295724,6.933333333333334
298741,7.0
301529,5.266666666666667
304509,6.6
307180,5.466666666666667
310607,6.733333333333333
313567,7.266666666666667
315857,4.733333333333333
318997,6.666666666666667
321433,6.4
323880,5.133333333333334
326753,6.333333333333333
329194,6.466666666666667
332032,6.866666666666666
335155,6.8
338160,7.133333333333334
340704,5.733333333333333
342848,5.266666666666667
345684,6.4
347753,4.2
350496,6.533333333333333
353679,7.4
356019,5.066666666666666
359358,7.333333333333333
361810,5.6
364689,6.666666666666667
367253,5.6
369720,6.0
372079,5.0
374950,7.333333333333333
377592,6.466666666666667
380776,6.866666666666666
384336,8.066666666666666
387568,8.133333333333333
390444,6.333333333333333
393402,6.466666666666667
396772,7.6
