276,0.6666666666666666
2503,4.733333333333333
4359,3.8666666666666667
6100,3.466666666666667
7773,3.8666666666666667
9723,4.066666666666666
12619,4.666666666666667
15581,4.2
18842,4.8
24838,6.333333333333333
31978,5.8
37903,5.733333333333333
44503,5.0
49477,3.7333333333333334
57364,6.4
62135,3.2666666666666666
65609,2.8
69245,2.7333333333333334
72734,3.2666666666666666
75630,2.7333333333333334
79362,3.1333333333333333
82589,2.4
87129,3.6
91411,2.8666666666666667
95994,3.6666666666666665
99545,2.933333333333333
103460,2.533333333333333
109236,4.333333333333333
113771,3.533333333333333
118025,3.6
123792,3.933333333333333
129169,4.133333333333334
134939,4.0
138923,3.1333333333333333
143080,3.8666666666666667
146251,2.6666666666666665
150861,4.333333333333333
154401,2.3333333333333335
158738,2.8666666666666667
161715,3.066666666666667
166132,3.6666666666666665
170634,4.0
175585,4.2
178664,1.7333333333333334
181535,2.1333333333333333
184123,1.5333333333333334
187270,1.8666666666666667
190414,2.3333333333333335
193229,2.0
196170,2.2666666666666666
200221,2.8666666666666667
203448,3.066666666666667
207766,2.533333333333333
212092,2.8
216602,2.8666666666666667
220606,2.6
223545,1.9333333333333333
226574,2.8666666666666667
229928,3.2
232939,2.2666666666666666
235411,2.2
238327,2.6
242040,3.2666666666666666
245917,3.0
249480,2.8
253056,2.3333333333333335
256866,2.466666666666667
261221,2.1333333333333333
265241,2.8
270404,3.533333333333333
273244,2.3333333333333335
277557,3.4
282135,3.066666666666667
285092,2.066666666666667
289987,3.8666666666666667
293759,3.1333333333333333
297004,2.466666666666667
300237,2.6666666666666665
304774,3.3333333333333335
308809,3.3333333333333335
312482,2.8
314892,2.1333333333333333
317347,1.8
320644,2.4
323738,2.6
326656,2.1333333333333333
330877,2.7333333333333334
335267,2.6
339106,3.0
343882,2.7333333333333334
347471,2.2666666666666666
350101,3.0
352218,1.5333333333333334
356069,2.7333333333333334
359726,2.1333333333333333
364687,3.466666666666667
368363,2.8666666666666667
371444,2.4
374852,2.8
378297,2.3333333333333335
380104,1.4
383532,2.2
387441,3.066666666666667
391314,2.6
396578,3.2666666666666666
