153,0.06666666666666667
19659,0.4
33079,0.26666666666666666
41542,0.26666666666666666
49178,0.4
57676,0.4
67324,0.2
74671,0.4
77493,0.13333333333333333
80970,0.4
86413,0.5333333333333333
90837,0.4666666666666667
94649,0.4
99037,0.26666666666666666
101784,0.4
104284,0.5333333333333333
107189,0.4
109956,0.6
113032,0.3333333333333333
116178,0.5333333333333333
121646,0.4666666666666667
128770,0.26666666666666666
132145,0.3333333333333333
136031,0.6
139523,0.4666666666666667
143162,0.3333333333333333
145602,0.4666666666666667
148864,0.4666666666666667
151497,0.4
155150,0.5333333333333333
158007,0.6
161015,0.4666666666666667
163387,0.4666666666666667
166524,0.4
169786,0.4666666666666667
172703,0.26666666666666666
175261,0.3333333333333333
179235,0.6
182674,0.4
185250,0.6666666666666666
188041,0.5333333333333333
191619,0.26666666666666666
195613,0.4666666666666667
198204,0.4666666666666667
201872,0.4
205176,0.3333333333333333
210114,0.4
214349,0.3333333333333333
218882,1.8666666666666667
222167,3.3333333333333335
225041,4.933333333333334
227465,3.6666666666666665
229982,4.066666666666666
232031,3.6
234316,2.8666666666666667
236788,4.466666666666667
239271,3.1333333333333333
241529,3.6666666666666665
244643,4.733333333333333
247298,4.533333333333333
249777,3.066666666666667
252791,4.266666666666667
255761,4.333333333333333
258576,3.8666666666666667
260822,3.6666666666666665
263805,3.933333333333333
266215,3.2
269240,4.6
271703,4.6
274269,5.866666666666666
277386,5.6
279771,3.933333333333333
282016,3.8666666666666667
285089,4.866666666666666
287160,3.6666666666666665
289382,4.066666666666666
291913,3.533333333333333
294950,5.933333333333334
296908,3.466666666666667
299195,3.933333333333333
302472,5.066666666666666
304996,5.0
307279,4.8
310163,5.533333333333333
312812,5.133333333333334
315790,5.4
318227,4.866666666666666
321027,4.933333333333334
324027,6.466666666666667
327009,6.0
329572,5.466666666666667
332531,5.133333333333334
335242,5.333333333333333
337915,5.266666666666667
340300,4.066666666666666
343369,5.8
346113,5.933333333333334
349149,6.066666666666666
351901,5.2
354777,5.6
357635,5.8
360213,5.466666666666667
362927,6.133333333333334
365165,4.4
367653,5.2
370224,5.4
372865,5.733333333333333
375399,4.533333333333333
378066,5.533333333333333
380605,4.8
383303,5.466666666666667
385719,4.933333333333334
388239,5.6
391479,6.8
393926,5.666666666666667
396711,5.866666666666666
399940,7.2
